Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,05/03/2024,Communications,Other,32West Ltd,5171456,"6,416.25"
DESNZ,UKAEA,18/03/2024,Communications,Other,32West Ltd,5172476,"12,070.63"
DESNZ,UKAEA,18/03/2024,Research,Other,3-Sci Ltd,5172366,"89,600.40"
DESNZ,UKAEA,11/03/2024,Consultancy - Other (per Cabinet Office definition),Fusion,4C Associates Ltd,5172053,"8,530.47"
DESNZ,UKAEA,11/03/2024,Professional Services,Fusion,4C Associates Ltd,5171730,"194,849.03"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,A W Clarke,5172992,675.60
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,A W Clarke,5172843,"1,076.70"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,A W Clarke,5172842,"6,232.67"
DESNZ,UKAEA,07/03/2024,Travel,Other,Aachen Institute for Nuclear Training Gmbh,5171051,"1,141.37"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,Aalco Limited,5172748,"3,556.95"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,Aalco Limited,5172012,-810.90
DESNZ,UKAEA,25/03/2024,Engineering Goods,Property,ABB Ltd,5173389,"3,930.00"
DESNZ,UKAEA,25/03/2024,Communications,Property,ABB Ltd,5173389,"15,810.00"
DESNZ,UKAEA,05/03/2024,Construction,Fusion,Abingdon Access Ltd.,5171202,"5,197.21"
DESNZ,UKAEA,11/03/2024,ICT,Fusion,Academia,5171964,"23,076.12"
DESNZ,UKAEA,25/03/2024,ICT,Fusion,Academia,5173339,"37,763.78"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Acal Bfi UK Limited,5173011,"21,854.00"
DESNZ,UKAEA,18/03/2024,Research,Fusion,Acantecs Limited,5172671,"3,168.00"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Accu Limited,5173129,647.57
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Accu Limited,5173144,647.57
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Acrona Engineering Ltd,5173211,"1,761.23"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Other,Acrona Engineering Ltd,5171684,738.64
DESNZ,UKAEA,11/03/2024,Engineering Goods,Other,Acrona Engineering Ltd,5171877,"2,100.00"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Other,Acrona Engineering Ltd,5171702,"2,789.64"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,AD Metal Spinners Ltd,5173105,785.55
DESNZ,UKAEA,20/03/2024,Consultancy - Other (per Cabinet Office definition),Fusion,Advanced Cryogenic Materials Ltd,5172885,"4,125.00"
DESNZ,UKAEA,20/03/2024,Facilities,Property,Advanced Demand Side Management Limited,5172606,"26,047.05"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,Advatech UK Ltd,5172879,"16,360.00"
DESNZ,UKAEA,13/03/2024,Engineering Goods,Fusion,Agilent Technologies LDA UK Limited,5172270,"9,720.00"
DESNZ,UKAEA,22/03/2024,Engineering Goods,Fusion,Air Liquide Advanced Technologies,5172492,"54,212.01"
DESNZ,UKAEA,25/03/2024,Personnel Related,Support Services,Airmic Ltd,5173288,"2,470.00"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Fusion,Alan Browne Lapping Services Ltd,5172019,"1,396.00"
DESNZ,UKAEA,22/03/2024,Engineering Goods,Fusion,"All Metal Sales, Inc",5173104,"19,490.80"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Allectra Ltd,5173275,736.00
DESNZ,UKAEA,05/03/2024,Engineering Goods,Fusion,Allectra Ltd,5171061,"5,458.90"
DESNZ,UKAEA,11/03/2024,Research,Other,Alloyed Ltd,5172096,"256,834.68"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Alpha Laboratories Ltd,5173336,835.34
DESNZ,UKAEA,05/03/2024,Research,Other,Altido Group Limited,5171122,"16,000.00"
DESNZ,UKAEA,25/03/2024,Research,Other,Altido Group Limited,5173343,"16,000.00"
DESNZ,UKAEA,25/03/2024,Construction,Fusion,Altrad Babcock Limited,5173168,"4,793.00"
DESNZ,UKAEA,26/03/2024,Construction,Fusion,Altrad Babcock Limited,5173630,"4,862.92"
DESNZ,UKAEA,20/03/2024,Construction,Fusion,Altrad Babcock Limited,5172469,"12,880.19"
DESNZ,UKAEA,13/03/2024,Construction,Fusion,Altrad Babcock Limited,5172155,"27,776.35"
DESNZ,UKAEA,26/03/2024,Construction,Fusion,Altrad Babcock Limited,5173629,"36,366.00"
DESNZ,UKAEA,25/03/2024,Construction,Fusion,Altrad Babcock Limited,5173253,"20,013.85"
DESNZ,UKAEA,25/03/2024,Construction,Fusion,Altrad Babcock Limited,5173253,"61,671.86"
DESNZ,UKAEA,20/03/2024,Construction,Fusion,Altrad Babcock Limited,5172378,"108,110.00"
DESNZ,UKAEA,13/03/2024,Engineering Goods,Fusion,Altrad Babcock Limited,5171992,"1,653.72"
DESNZ,UKAEA,13/03/2024,Engineering Goods,Fusion,Altrad Babcock Limited,5171992,800.00
DESNZ,UKAEA,06/03/2024,Facilities,Property,Altrad Babcock Limited,5171364,"2,110.34"
DESNZ,UKAEA,06/03/2024,Construction,Property,Altrad Babcock Limited,5171272,"2,392.87"
DESNZ,UKAEA,06/03/2024,Construction,Support Services,Altrad Babcock Limited,5171277,"1,246.98"
DESNZ,UKAEA,06/03/2024,Communications,Other,Amalgam Modelmaking Ltd,5171634,"14,300.00"
DESNZ,UKAEA,05/03/2024,Engineering Goods,Fusion,Amber Integrated Controls & Automation Ltd.,5171182,"2,290.00"
DESNZ,UKAEA,25/03/2024,Facilities,Other,Amber Integrated Controls & Automation Ltd.,5173090,"9,765.00"
DESNZ,UKAEA,07/03/2024,Travel,Other,American Nuclear Society Incorporated,5171601,"1,966.65"
DESNZ,UKAEA,07/03/2024,Operational Goods,Support Services,American Physical Society - USD,5170977,"18,195.82"
DESNZ,UKAEA,26/03/2024,Professional Services,Fusion,Among Equals Ltd,5173527,"24,050.00"
DESNZ,UKAEA,25/03/2024,Professional Services,Other,Among Equals Ltd,5173205,"3,800.00"
DESNZ,UKAEA,05/03/2024,Construction,Property,Anixter UK Ltd,5171131,748.50
DESNZ,UKAEA,05/03/2024,Engineering Goods,Fusion,Anixter UK Ltd,5171309,571.50
DESNZ,UKAEA,26/03/2024,Construction,Property,Anixter UK Ltd,5173580,767.00
DESNZ,UKAEA,11/03/2024,Engineering Goods,Other,Ansaldo Nuclear Limited,5172026,"10,315.47"
DESNZ,UKAEA,13/03/2024,Communications,Support Services,Antalis Limited,5172178,559.23
DESNZ,UKAEA,11/03/2024,Consultancy - Other (per Cabinet Office definition),Property,Anthony Stiff Associates Ltd,5171913,"5,420.00"
DESNZ,UKAEA,26/03/2024,Engineering Goods,Fusion,APC Technology Group plc,5173522,"1,981.25"
DESNZ,UKAEA,25/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5173050,"4,484.00"
DESNZ,UKAEA,13/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172210,536.00
DESNZ,UKAEA,25/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5173046,564.90
DESNZ,UKAEA,20/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172814,592.60
DESNZ,UKAEA,13/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172224,"1,079.70"
DESNZ,UKAEA,13/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172211,"1,204.00"
DESNZ,UKAEA,13/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172212,"1,726.60"
DESNZ,UKAEA,13/03/2024,Professional Services,Other,Appleyard Lees IP LLP,5172208,"5,110.80"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,Applus UK Ltd,5170881,505.70
DESNZ,UKAEA,05/03/2024,Engineering Goods,Other,Applus UK Ltd,5171361,887.98
DESNZ,UKAEA,11/03/2024,Research,Other,AQSORPTION LIMITED,5171714,"100,083.00"
DESNZ,UKAEA,20/03/2024,Research,Other,AQSORPTION LIMITED,5172741,"226,214.00"
DESNZ,UKAEA,11/03/2024,Research,Other,AQSORPTION LIMITED,5172037,"269,302.00"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Support Services,Arcadis Consulting (UK) Limited,5171944,"1,531.53"
DESNZ,UKAEA,18/03/2024,Temporary Staff - Industrial Placements,Fusion,Arcadis Consulting (UK) Limited,5172530,"12,450.71"
DESNZ,UKAEA,11/03/2024,Professional Services,Property,Arcadis Consulting (UK) Limited,5171881,"7,282.00"
DESNZ,UKAEA,13/03/2024,Temporary Staff - Industrial Placements,Property,Arcadis Consulting (UK) Limited,5172310,"7,657.70"
DESNZ,UKAEA,13/03/2024,Professional Services,Property,Arcadis Consulting (UK) Limited,5172221,"18,199.19"
DESNZ,UKAEA,20/03/2024,Temporary Staff - Industrial Placements,Property,Arcadis Consulting (UK) Limited,5172746,"4,506.62"
DESNZ,UKAEA,06/03/2024,Operational Goods,Fusion,Arco Ltd,5171624,"3,564.00"
DESNZ,UKAEA,18/03/2024,Operational Goods,Fusion,Arco Ltd,5172688,"4,636.80"
DESNZ,UKAEA,20/03/2024,Operational Goods,Fusion,Arco Ltd,5172799,504.00
DESNZ,UKAEA,05/03/2024,Operational Goods,Fusion,Arco Ltd,5171090,595.00
DESNZ,UKAEA,06/03/2024,Operational Goods,Fusion,Arco Ltd,5171625,629.06
DESNZ,UKAEA,18/03/2024,Operational Goods,Fusion,Arco Ltd,5172447,"1,683.36"
DESNZ,UKAEA,05/03/2024,Operational Goods,Fusion,Arco Ltd,5170862,"2,404.80"
DESNZ,UKAEA,11/03/2024,Operational Goods,Fusion,Arco Ltd,5171988,860.91
DESNZ,UKAEA,25/03/2024,Waste Management,Property,Arco Ltd,5173132,518.98
DESNZ,UKAEA,20/03/2024,Operational Goods,Property,Arco Ltd,5172986,729.79
DESNZ,UKAEA,18/03/2024,Operational Goods,Other,Arco Ltd,5172598,542.33
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,AS Scientific Products Ltd,5172926,780.00
DESNZ,UKAEA,20/03/2024,Engineering Goods,Fusion,AS Scientific Products Ltd,5172940,"2,450.00"
DESNZ,UKAEA,26/03/2024,ICT,Fusion,Asite Solutions Ltd,5173628,"19,200.00"
DESNZ,UKAEA,26/03/2024,ICT,Property,Asite Solutions Ltd,5173628,"52,500.00"
DESNZ,UKAEA,26/03/2024,ICT,Property,Asite Solutions Ltd,5173628,"54,000.00"
DESNZ,UKAEA,18/03/2024,Learning and Development,Support Services,Aspire Development (UK) Ltd,5172358,"5,485.90"
DESNZ,UKAEA,18/03/2024,Learning and Development,Support Services,Aspire Development (UK) Ltd,5172697,"17,456.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,Associated Asphalt Contracting Ltd,5173407,"107,620.10"
DESNZ,UKAEA,20/03/2024,Construction,Property,Associated Asphalt Contracting Ltd,5172830,"145,814.39"
DESNZ,UKAEA,26/03/2024,Construction,Property,Associated Asphalt Contracting Ltd,5173407,"471,610.89"
DESNZ,UKAEA,20/03/2024,Personnel Related,Support Services,Association for Project Management,5172745,"7,275.00"
DESNZ,UKAEA,18/03/2024,Facilities,Fusion,Assystem UK Limited,5172429,"5,437.56"
DESNZ,UKAEA,18/03/2024,Facilities,Fusion,Assystem UK Limited,5172429,"14,273.68"
DESNZ,UKAEA,13/03/2024,Research,Other,Astral Neutronics Ltd,5172179,"30,000.00"
DESNZ,UKAEA,27/03/2024,Engineering Goods,Other,Asturfeito,5173135,"9,665.63"
DESNZ,UKAEA,18/03/2024,Learning and Development,Support Services,Astutis Limited,5172528,625.00
DESNZ,UKAEA,11/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5171875,"21,852.84"
DESNZ,UKAEA,05/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5170920,"25,000.00"
DESNZ,UKAEA,11/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5171876,"26,286.16"
DESNZ,UKAEA,20/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5172829,"35,507.00"
DESNZ,UKAEA,18/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5172618,"10,261.00"
DESNZ,UKAEA,18/03/2024,Construction,Fusion,AtkinsRéalis – Lead Advisor Design Contract,5172728,"24,901.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173584,"2,700.40"
DESNZ,UKAEA,11/03/2024,Construction,Other,AtkinsRéalis – Lead Advisor Design Contract,5172094,"11,423.90"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173584,583.40
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172495,"2,275.43"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,AtkinsRéalis – Lead Advisor Design Contract,5172491,"2,994.07"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173584,"3,781.20"
DESNZ,UKAEA,26/03/2024,Professional Services,Property,AtkinsRéalis – Lead Advisor Design Contract,5173524,"5,917.20"
DESNZ,UKAEA,05/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5171156,"6,000.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,AtkinsRéalis – Lead Advisor Design Contract,5172639,"8,694.00"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172494,"8,850.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173625,"15,704.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173642,"21,802.00"
DESNZ,UKAEA,11/03/2024,Professional Services,Property,AtkinsRéalis – Lead Advisor Design Contract,5171982,"29,060.50"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172490,"34,386.00"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172493,"36,130.60"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173621,"-25,272.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173626,"6,616.15"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173627,"9,220.00"
DESNZ,UKAEA,20/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172860,"15,274.00"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172479,"16,199.00"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173639,"20,272.00"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172478,"20,452.50"
DESNZ,UKAEA,26/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5173636,"25,272.00"
DESNZ,UKAEA,18/03/2024,Construction,Property,AtkinsRéalis – Lead Advisor Design Contract,5172527,"30,000.00"
DESNZ,UKAEA,11/03/2024,Construction,Support Services,AtkinsRéalis – Lead Advisor Design Contract,5171941,"9,702.33"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172475,500.00
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172656,"1,057.00"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5170988,"1,614.71"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5170988,"1,759.66"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5171000,"2,270.52"
DESNZ,UKAEA,11/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5172110,"3,121.76"
DESNZ,UKAEA,05/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171092,"4,986.50"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5171003,"6,516.50"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171850,"10,078.00"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171849,"10,635.57"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171845,"11,580.00"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171846,"12,108.00"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171844,"16,148.35"
DESNZ,UKAEA,05/03/2024,Professional Services,Fusion,AtkinsRealis UK Ltd,5170876,"4,000.00"
DESNZ,UKAEA,05/03/2024,Professional Services,Fusion,AtkinsRealis UK Ltd,5170878,"10,000.00"
DESNZ,UKAEA,18/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5172382,"10,218.00"
DESNZ,UKAEA,13/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5172293,"10,251.68"
DESNZ,UKAEA,11/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5171880,"10,855.75"
DESNZ,UKAEA,05/03/2024,Professional Services,Fusion,AtkinsRealis UK Ltd,5170877,"16,000.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Fusion,AtkinsRealis UK Ltd,5172435,"3,207.00"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5171377,"10,006.10"
DESNZ,UKAEA,20/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5172811,"11,881.02"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172499,"3,251.39"
DESNZ,UKAEA,05/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5170988,"7,221.39"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172544,"8,242.60"
DESNZ,UKAEA,26/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5173564,"8,633.96"
DESNZ,UKAEA,20/03/2024,Professional Services,Fusion,AtkinsRealis UK Ltd,5172807,"9,050.00"
DESNZ,UKAEA,13/03/2024,Facilities,Fusion,AtkinsRealis UK Ltd,5172277,"11,561.48"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172550,"12,501.35"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172545,"12,703.75"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172548,"15,863.75"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172546,"19,704.60"
DESNZ,UKAEA,25/03/2024,Consultancy - Other (per Cabinet Office definition),Fusion,AtkinsRealis UK Ltd,5173071,"20,000.00"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172549,"28,079.76"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172609,"30,896.00"
DESNZ,UKAEA,25/03/2024,Consultancy - Other (per Cabinet Office definition),Fusion,AtkinsRealis UK Ltd,5173070,"60,057.68"
DESNZ,UKAEA,18/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5172655,"68,049.13"
DESNZ,UKAEA,25/03/2024,Research,Fusion,AtkinsRealis UK Ltd,5173212,"78,769.39"
DESNZ,UKAEA,18/03/2024,Temporary Staff - Industrial Placements,Fusion,AtkinsRealis UK Ltd,5172542,"2,171.15"
DESNZ,UKAEA,26/03/2024,Professional Services,Other,AtkinsRealis UK Ltd,5173607,"3,950.27"
DESNZ,UKAEA,26/03/2024,Professional Services,Other,AtkinsRealis UK Ltd,5173608,"4,825.47"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,AtkinsRealis UK Ltd,5171084,"7,352.60"
DESNZ,UKAEA,20/03/2024,Facilities,Support Services,AtkinsRealis UK Ltd,5172744,"7,563.20"
DESNZ,UKAEA,14/03/2024,Research,Fusion,Australian Nuclear Science and Technology Organisation,5171900,"200,000.00"
DESNZ,UKAEA,27/03/2024,Research,Other,Australian Nuclear Science and Technology Organisation,5173697,"40,000.00"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Fusion,Aveva Solutions Limited,5172001,"5,643.38"
DESNZ,UKAEA,25/03/2024,Professional Services,Property,Avison Young (UK) Limited,5173299,"16,050.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,Avison Young (UK) Limited,5172482,"5,000.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,Avison Young (UK) Limited,5172496,"5,000.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,Avison Young (UK) Limited,5172481,"12,000.00"
DESNZ,UKAEA,11/03/2024,ICT,Fusion,Aztex Solutions Ltd,5171675,926.93
DESNZ,UKAEA,25/03/2024,ICT,Fusion,Aztex Solutions Ltd,5173074,"2,485.00"
DESNZ,UKAEA,18/03/2024,ICT,Other,Aztex Solutions Ltd,5172412,535.00
DESNZ,UKAEA,13/03/2024,ICT,Support Services,Aztex Solutions Ltd,5172316,"1,420.00"
DESNZ,UKAEA,05/03/2024,Consultancy - Other (per Cabinet Office definition),Property,Baker Bond & Green  Limited,5171130,568.75
DESNZ,UKAEA,25/03/2024,Professional Services,Property,Baker Bond & Green  Limited,5173086,"1,178.13"
DESNZ,UKAEA,25/03/2024,Professional Services,Property,Baker Bond & Green  Limited,5173088,"1,360.94"
DESNZ,UKAEA,25/03/2024,Professional Services,Property,Baker Bond & Green  Limited,5173089,"2,031.25"
DESNZ,UKAEA,25/03/2024,Research,Other,Bangor University,5173324,"198,870.00"
DESNZ,UKAEA,06/03/2024,Facilities,Property,Barclays Eagle Labs Cumbria,5171621,"5,800.00"
DESNZ,UKAEA,20/03/2024,Communications,Other,Baxter Storey Ltd.,5172816,"1,277.11"
DESNZ,UKAEA,20/03/2024,Communications,Other,Baxter Storey Ltd.,5172816,"2,452.10"
DESNZ,UKAEA,05/03/2024,Facilities,Other,Baxter Storey Ltd.,5171195,"9,647.78"
DESNZ,UKAEA,05/03/2024,Facilities,Property,Baxter Storey Ltd.,5171193,"1,948.80"
DESNZ,UKAEA,05/03/2024,Facilities,Property,Baxter Storey Ltd.,5171185,"23,302.45"
DESNZ,UKAEA,20/03/2024,Professional Services,Support Services,BDO LLP,5172924,"1,600.00"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Fusion,Beckhoff Automation Ltd,5172043,"4,831.14"
DESNZ,UKAEA,18/03/2024,Engineering Goods,Other,Beckhoff Automation Ltd,5172735,832.39
DESNZ,UKAEA,20/03/2024,Engineering Goods,Other,Beckhoff Automation Ltd,5172975,"1,420.96"
DESNZ,UKAEA,11/03/2024,Facilities,Property,Bennett Workplace Solutions Ltd,5171822,655.16
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,Bentham Instruments Ltd,5173156,"2,040.00"
DESNZ,UKAEA,13/03/2024,Professional Services,Support Services,Board Intelligence Ltd,5172194,"4,565.00"
DESNZ,UKAEA,13/03/2024,Engineering Goods,Fusion,BOC Ltd,5171820,"10,293.40"
DESNZ,UKAEA,13/03/2024,Engineering Goods,Fusion,BOC Ltd,5171820,"12,964.12"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,BOC Ltd,5173237,"21,017.00"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,BOC Ltd,5173309,551.84
DESNZ,UKAEA,06/03/2024,Engineering Goods,Fusion,BOC Ltd,5171317,675.70
DESNZ,UKAEA,06/03/2024,Engineering Goods,Other,BOC Ltd,5171279,650.65
DESNZ,UKAEA,13/03/2024,Engineering Goods,Support Services,BOC Ltd,5172203,"1,030.08"
DESNZ,UKAEA,20/03/2024,Engineering Goods,Support Services,Boxer Machine Tools Services,5172802,"2,167.58"
DESNZ,UKAEA,26/03/2024,ICT,Property,boxxe Limited,5173477,"4,900.00"
DESNZ,UKAEA,25/03/2024,ICT,Property,boxxe Limited,5173289,"12,250.00"
DESNZ,UKAEA,26/03/2024,ICT,Property,boxxe Limited,5173408,"49,662.84"
DESNZ,UKAEA,11/03/2024,ICT,Other,boxxe Limited,5171772,844.56
DESNZ,UKAEA,11/03/2024,ICT,Support Services,boxxe Limited,5171773,"8,815.92"
DESNZ,UKAEA,25/03/2024,ICT,Support Services,boxxe Limited,5173280,"47,970.76"
DESNZ,UKAEA,05/03/2024,ICT,Support Services,boxxe Limited,5171271,"48,695.30"
DESNZ,UKAEA,05/03/2024,Engineering Goods,Other,British Engineering Services Ltd,5171360,"3,870.00"
DESNZ,UKAEA,05/03/2024,Engineering Goods,Other,British Engineering Services Ltd,5171360,850.00
DESNZ,UKAEA,13/03/2024,Learning and Development,Fusion,British Safety Industry Federation Limited,5172218,"2,400.00"
DESNZ,UKAEA,25/03/2024,Engineering Goods,Fusion,British Salt,5173278,"6,768.54"
DESNZ,UKAEA,05/03/2024,ICT,Fusion,British Telecommunications plc - VOIP Services,5170922,"3,315.12"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171201,"1,327.22"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171196,"1,781.81"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171197,"1,783.99"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171199,"1,845.98"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171186,"1,863.88"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171198,"1,913.74"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171200,"3,040.88"
DESNZ,UKAEA,05/03/2024,ICT,Support Services,British Telecommunications plc - VOIP Services,5171260,"3,176.63"
DESNZ,UKAEA,05/03/2024,ICT,Support Services,British Telecommunications plc - VOIP Services,5171262,"3,247.02"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171190,"3,312.67"
DESNZ,UKAEA,05/03/2024,ICT,Support Services,British Telecommunications plc - VOIP Services,5171261,"3,315.12"
DESNZ,UKAEA,05/03/2024,Facilities,Support Services,British Telecommunications plc - VOIP Services,5171187,"5,371.11"
DESNZ,UKAEA,26/03/2024,Engineering Goods,Other,Bruntons Aero Products Ltd,5173535,"2,359.68"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,BSP Consulting,5172489,600.00
DESNZ,UKAEA,18/03/2024,Professional Services,Property,BSP Consulting,5172488,750.00
DESNZ,UKAEA,18/03/2024,Professional Services,Property,BSP Consulting,5172487,"1,770.00"
DESNZ,UKAEA,18/03/2024,Professional Services,Property,BSP Consulting,5172480,"1,800.00"
DESNZ,UKAEA,11/03/2024,Engineering Goods,Other,BSRIA Limited,5171965,710.00
DESNZ,UKAEA,26/03/2024,Engineering Goods,Fusion,Budget Forktrucks Ltd,5173588,650.00
