Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145394,"1,092.00"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Dell Corporation Ltd,5145398,"2,691.68"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Dell Corporation Ltd,5145398,"8,226.31"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,BOC Ltd,5145400,"2,567.40"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,BOC Ltd,5145401,781.47
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,FTI Ltd,5145404,"5,357.05"
DESNZ,UKAEA,5/4/2023,Fleet,Property,Rabbits Vehicle Hire,5145406,770
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Condec Industrial Maintenance,5145408,750
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,RMB Contractors Limited,5145410,"1,789.53"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,RMB Contractors Limited,5145411,"3,604.79"
DESNZ,UKAEA,6/4/2023,Communications,Fusion,RMB Contractors Limited,5145412,"16,896.47"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145413,"18,291.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145413,"32,146.46"
DESNZ,UKAEA,5/4/2023,Travel,Support Services,UNITAXI LTD,5145415,888.9
DESNZ,UKAEA,5/4/2023,Personnel Related,Support Services,Linkedin Ireland Unlimited Company,5145419,"5,640.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Support Services,Resolution at Work Ltd,5145420,"12,335.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Support Services,Unit 4 Business Software,5145421,"21,796.33"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,A W Clarke,5145422,887.25
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,A W Clarke,5145423,"1,563.25"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,A W Clarke,5145424,"8,482.95"
DESNZ,UKAEA,5/4/2023,Personnel Related,Support Services,Linkedin Ireland Unlimited Company,5145425,"13,851.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Property,Carter Jonas LLP,5145431,"5,000.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,CPS Ltd,5145432,"11,889.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Other,Saffron Scientific Equipment Ltd,5145433,"17,891.04"
DESNZ,UKAEA,5/4/2023,Professional Services,Other,Saffron Scientific Equipment Ltd,5145434,"8,492.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Other,Saffron Scientific Equipment Ltd,5145435,"35,177.38"
DESNZ,UKAEA,5/4/2023,ICT,Support Services,Computacenter UK Ltd,5145437,681.5
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Machining Techology (Mach-Tech) Ltd,5145438,572.17
DESNZ,UKAEA,5/4/2023,ICT,Support Services,Sphera UK Ltd,5145446,"22,373.24"
DESNZ,UKAEA,5/4/2023,ICT,Support Services,Sphera UK Ltd,5145447,"7,458.00"
DESNZ,UKAEA,5/4/2023,Facilities,Other,University of Bristol,5145448,"8,000.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Laser Additive Solutions Ltd,5145449,"23,795.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Lemo UK Ltd,5145450,836.9
DESNZ,UKAEA,5/4/2023,Research,Other,Laser Additive Solutions Ltd,5145451,"41,156.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Laser Additive Solutions Ltd,5145452,"28,976.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Full Matrix Ltd,5145453,"2,000.40"
DESNZ,UKAEA,5/4/2023,Research,Other,TWI Ltd,5145454,"31,358.24"
DESNZ,UKAEA,5/4/2023,Professional Services,Property,McBains Ltd,5145456,"10,053.00"
DESNZ,UKAEA,5/4/2023,Operational Goods,Fusion,Arco Ltd,5145462,"1,539.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Baxter Storey Ltd.,5145464,-734.78
DESNZ,UKAEA,5/4/2023,Facilities,Property,Baxter Storey Ltd.,5145467,"3,645.00"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Oracle Corporation UK Limited,5145468,"15,507.65"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Baker Bond & Green  Limited,5145472,"1,200.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,3DGBIRE LTD,5145473,"4,577.60"
DESNZ,UKAEA,20/04/2023,ICT,Fusion,Thermo-Calc Software AB,5145476,"-8,052.38"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Mouser Electronics,5145478,506.16
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Tacklestore Ltd TA Safety Lifting Gear,5145479,"2,312.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,RS Components Ltd,5145481,563.92
DESNZ,UKAEA,6/4/2023,Facilities,Property,Idverde Ltd,5145482,"1,515.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Manufacturing Technology Centre,5145484,"17,560.82"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,IP Workstations LTD,5145485,"1,220.00"
DESNZ,UKAEA,5/4/2023,Personnel Related,Support Services,WR Group Limited,5145486,"3,205.00"
DESNZ,UKAEA,5/4/2023,Personnel Related,Other,WR Group Limited,5145487,685
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Fenn Tool Ltd,5145489,"2,227.02"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Manutan UK Limited,5145490,875
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,AS Scientific Products Ltd,5145491,"60,239.50"
DESNZ,UKAEA,24/04/2023,Facilities,Property,OCS Group UK Ltd,5145493,840.26
DESNZ,UKAEA,24/04/2023,Facilities,Property,OCS Group UK Ltd,5145493,"1,854.43"
DESNZ,UKAEA,24/04/2023,Facilities,Fusion,OCS Group UK Ltd,5145495,"3,514.52"
DESNZ,UKAEA,5/4/2023,Research,Fusion,Alan Browne Lapping Services Ltd,5145496,"1,210.00"
DESNZ,UKAEA,5/4/2023,Facilities,Fusion,RS Components Ltd,5145497,617.88
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,AS Scientific Products Ltd,5145500,"178,172.50"
DESNZ,UKAEA,5/4/2023,Professional Services,Support Services,Arthur J Gallagher Insurance Brokers Limited,5145501,"11,000.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Aalco Limited,5145502,"1,750.50"
DESNZ,UKAEA,6/4/2023,Facilities,Property,Inspectas Compliance Ltd,5145503,"74,364.00"
DESNZ,UKAEA,6/4/2023,Facilities,Property,Inspectas Compliance Ltd,5145504,"18,000.00"
DESNZ,UKAEA,6/4/2023,Facilities,Other,Nuvia Limited,5145505,"10,815.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,AS Scientific Products Ltd,5145506,"13,925.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,AS Scientific Products Ltd,5145507,"14,102.75"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Budget Forktrucks Ltd,5145509,-728
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Budget Forktrucks Ltd,5145510,"1,011.00"
DESNZ,UKAEA,6/4/2023,Construction,Property,Ameresco Ltd,5145513,"107,073.22"
DESNZ,UKAEA,5/4/2023,ICT,Property,boxxe Limited,5145515,519.08
DESNZ,UKAEA,6/4/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5145516,"6,567.71"
DESNZ,UKAEA,5/4/2023,Consultancy - Other (per Cabinet Office definition),Other,Oxford Global Projects UK Limited,5145517,"2,645.00"
DESNZ,UKAEA,5/4/2023,Travel,Property,Sundry Supplier,5145518,500
DESNZ,UKAEA,5/4/2023,Research,Fusion,National Physical Laboratory Management Ltd,5145519,"5,600.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5145525,506.14
DESNZ,UKAEA,5/4/2023,Consultancy - Other (per Cabinet Office definition),Other,KPMG LLP,5145526,"20,000.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Machine Building Systems Ltd.,5145529,601.85
DESNZ,UKAEA,5/4/2023,Communications,Property,Manufacturing Technology Centre,5145530,"50,625.00"
DESNZ,UKAEA,5/4/2023,Logistics and Shipping,Property,Baxter Storey Ltd.,5145532,"4,505.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Baxter Storey Ltd.,5145533,"48,738.74"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Baxter Storey Ltd.,5145534,"70,471.80"
DESNZ,UKAEA,5/4/2023,Research,Other,Qdot Technology Ltd,5145535,"33,449.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Qdot Technology Ltd,5145536,"39,477.00"
DESNZ,UKAEA,5/4/2023,Research,Other,3-Sci Ltd,5145537,"15,437.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Frazer Nash Consultancy,5145538,"7,016.40"
DESNZ,UKAEA,6/4/2023,Research,Other,Jacobs U.K. Limited,5145539,"39,015.00"
DESNZ,UKAEA,5/4/2023,Research,Other,University Of Birmingham - GBP,5145540,"92,196.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Grip-Tec Limited,5145541,"21,866.78"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Electron Beam Processes Ltd,5145542,991.02
DESNZ,UKAEA,6/4/2023,Facilities,Other,Nuvia Limited,5145543,"10,950.00"
DESNZ,UKAEA,5/4/2023,ICT,Support Services,Ansys UK Ltd,5145545,996
DESNZ,UKAEA,5/4/2023,ICT,Support Services,Ansys UK Ltd,5145545,"8,964.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Imperial College London - GBP,5145546,"-7,119.87"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Skern Lodge Ltd.,5145547,"15,562.00"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Skern Lodge Ltd.,5145547,"19,862.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Imperial College London - GBP,5145548,"7,000.00"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Other,Complete Storage & Interiors Ltd. (CSI),5145549,"1,079.80"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Other,Complete Storage & Interiors Ltd. (CSI),5145550,908.34
DESNZ,UKAEA,5/4/2023,Engineering Goods,Property,RS Components Ltd,5145552,"2,357.36"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5145553,"2,576.25"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145556,712.58
