Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157096,"4,998.70"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157006,"5,009.64"
DESNZ,UKAEA,20/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5158469,"5,023.52"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157091,"5,037.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157420,"5,037.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157402,"5,051.60"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157171,"5,059.38"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157714,"5,079.60"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157305,"5,113.43"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157484,"5,123.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157026,"5,174.40"
DESNZ,UKAEA,20/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5158266,"5,188.55"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157680,"5,190.48"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157283,"5,199.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157445,"5,238.59"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157712,"5,270.25"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157146,"5,293.05"
DESNZ,UKAEA,20/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5158412,"5,308.60"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157456,"5,312.13"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157276,"5,337.17"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157940,"5,345.93"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5158180,"5,347.52"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5156999,"5,361.32"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157690,"5,373.00"
DESNZ,UKAEA,27/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5158915,"5,388.86"
