Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,16/08/2023,Engineering Goods,Other,RS Components Ltd,5156106,950.49
DESNZ,UKAEA,07/08/2023,Engineering Goods,Fusion,RS Components Ltd,5155018,"1,123.52"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,RS Components Ltd,5156235,"1,250.67"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,RS Components Ltd,5154826,"1,614.81"
DESNZ,UKAEA,09/08/2023,Engineering Goods,Other,RS Components Ltd,5155418,"2,374.28"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,RS Components Ltd,5154463,"9,885.96"
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Rubix UK Limited,5155503,"8,267.95"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Saffron Scientific Equipment Ltd,5156503,"3,013.60"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Saffron Scientific Equipment Ltd,5156501,"6,218.00"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Schneider Electric Systems UK Limited,5156559,"1,921.86"
DESNZ,UKAEA,16/08/2023,Engineering Goods,Fusion,Schneider Electric Systems UK Limited,5156026,"5,538.50"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Schneider Electric Systems UK Limited,5156560,"7,189.39"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Scientific Manufacturing Solution Ltd,5154927,"1,256.00"
DESNZ,UKAEA,09/08/2023,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5155369,849.10
DESNZ,UKAEA,25/08/2023,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5156565,"2,107.10"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Swagelok London,5156499,550.00
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Swagelok London,5156655,812.32
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Swagelok London,5156470,907.56
DESNZ,UKAEA,07/08/2023,Engineering Goods,Fusion,Swagelok London,5154951,"1,097.44"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Swagelok London,5154604,"1,106.60"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Swagelok London,5156459,"4,373.75"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Thermic Edge Ceramics and Graphite Limited,5156402,723.34
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Thermic Edge Ceramics and Graphite Limited,5156555,"1,188.33"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Thorlabs Ltd,5154711,549.04
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5156398,"1,107.20"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5156403,"4,351.72"
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5155514,"4,727.34"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5156259,"5,500.52"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Vat Vacuum Products Ltd,5154483,"17,315.20"
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,VBC Group Ltd,5155762,"1,095.00"
DESNZ,UKAEA,10/08/2023,Engineering Goods,Other,Walischmiller Engineering GmbH,5155482,"22,719.80"
DESNZ,UKAEA,09/08/2023,Operational Goods,Fusion,Arco Ltd,5155397,615.40
DESNZ,UKAEA,16/08/2023,Operational Goods,Fusion,Arco Ltd,5156099,629.06
DESNZ,UKAEA,22/08/2023,Operational Goods,Fusion,Arco Ltd,5156167,973.14
DESNZ,UKAEA,07/08/2023,Operational Goods,Fusion,Arco Ltd,5155101,"3,713.20"
DESNZ,UKAEA,03/08/2023,Operational Goods,Other,RCD Lockinge Ltd,5154502,"1,429.28"
DESNZ,UKAEA,22/08/2023,Operational Goods,Fusion,Respirex International Ltd,5156410,"83,100.00"
DESNZ,UKAEA,03/08/2023,Operational Goods,Fusion,Stephens Industries Ltd,5154600,"5,232.00"
DESNZ,UKAEA,14/08/2023,Facilities,Fusion,BAM FM Ltd,5155771,504.00
DESNZ,UKAEA,14/08/2023,Facilities,Property,BWT UK Limited,5155749,"1,615.06"
DESNZ,UKAEA,22/08/2023,Facilities,Support Services,SouthernsBroadstock Limited,5156414,"1,065.00"
DESNZ,UKAEA,03/08/2023,Facilities,Fusion,SouthernsBroadstock Limited,5154641,"1,722.00"
DESNZ,UKAEA,07/08/2023,Facilities,Other,TO Health Limited,5155180,"1,845.00"
DESNZ,UKAEA,14/08/2023,ICT,Fusion,Academia,5155535,"11,184.99"
DESNZ,UKAEA,22/08/2023,ICT,Property,Aztex Solutions Ltd,5156250,535.68
DESNZ,UKAEA,03/08/2023,ICT,Fusion,Aztex Solutions Ltd,5154650,540.00
DESNZ,UKAEA,22/08/2023,ICT,Fusion,Aztex Solutions Ltd,5156249,"19,402.00"
DESNZ,UKAEA,07/08/2023,ICT,Property,Computacenter UK Ltd,5155025,525.00
DESNZ,UKAEA,14/08/2023,ICT,Property,Computacenter UK Ltd,5155733,533.52
DESNZ,UKAEA,07/08/2023,ICT,Other,Computacenter UK Ltd,5155023,640.55
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155919,830.43
DESNZ,UKAEA,03/08/2023,ICT,Support Services,Computacenter UK Ltd,5154624,919.62
DESNZ,UKAEA,03/08/2023,ICT,Support Services,Computacenter UK Ltd,5154622,920.77
DESNZ,UKAEA,03/08/2023,ICT,Property,Computacenter UK Ltd,5154625,"1,245.15"
DESNZ,UKAEA,16/08/2023,ICT,Fusion,Computacenter UK Ltd,5155917,"1,360.84"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155908,"1,839.24"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155911,"1,936.64"
DESNZ,UKAEA,03/08/2023,ICT,Other,Computacenter UK Ltd,5154635,"1,936.84"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155907,"1,936.84"
