Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,07/02/2024,Temporary Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5168799,"12,559.74"
DESNZ,UKAEA,07/02/2024,Temporary Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5169021,"12,817.40"
DESNZ,UKAEA,27/02/2024,Temporary Staff - Industrial Placements,Property,Arcadis Consulting (UK) Limited,5170571,"7,186.41"
DESNZ,UKAEA,12/02/2024,Communications,Other,Sundry Supplier,5169245,"1,190.00"
DESNZ,UKAEA,19/02/2024,ICT,Other,Bluefort Security Ltd,5169842,"1,298.92"
DESNZ,UKAEA,07/02/2024,Travel,Other,Employee Expenses,20019939,"2,064.00"
DESNZ,UKAEA,19/02/2024,ICT,Other,Computacenter UK Ltd,5170162,"2,240.93"
DESNZ,UKAEA,14/02/2024,ICT,Other,Oracle Corporation UK Limited,5169644,"2,296.83"
DESNZ,UKAEA,12/02/2024,ICT,Other,Bluefort Security Ltd,5169249,"2,756.00"
DESNZ,UKAEA,05/02/2024,ICT,Other,Logicalis UK Limited,5168519,"3,069.15"
DESNZ,UKAEA,27/02/2024,ICT,Other,Oracle Corporation UK Limited,5170658,"5,736.06"
DESNZ,UKAEA,19/02/2024,ICT,Other,Oracle Corporation UK Limited,5170089,"7,428.96"
DESNZ,UKAEA,19/02/2024,ICT,Other,Oracle Corporation UK Limited,5170184,"10,802.14"
DESNZ,UKAEA,19/02/2024,ICT,Other,Logicalis UK Limited,5170088,"13,325.70"
DESNZ,UKAEA,27/02/2024,ICT,Other,NV5 Geospatial Solutions UK Ltd,5169815,"17,550.00"
DESNZ,UKAEA,12/02/2024,Research,Other,DigiLab Solutions Ltd,5169579,"21,313.91"
DESNZ,UKAEA,19/02/2024,ICT,Other,Oracle Corporation UK Limited,5170087,"24,701.28"
DESNZ,UKAEA,19/02/2024,Research,Other,UK Research and Innovation,5170062,"174,171.00"
DESNZ,UKAEA,12/02/2024,Professional Services,Other,RWS Information Ltd,5169253,900.00
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169808,"1,396.26"
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169361,"3,307.44"
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169278,"3,734.64"
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169269,"7,261.89"
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169294,"7,399.05"
DESNZ,UKAEA,07/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5168896,"7,494.08"
DESNZ,UKAEA,07/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5168939,"8,066.27"
DESNZ,UKAEA,14/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169653,"8,265.00"
DESNZ,UKAEA,07/02/2024,Temporary Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5169028,"8,866.35"
DESNZ,UKAEA,29/02/2024,Engineering Goods,Fusion,Southern Electric Power Distribution plc,5171040,"-4,391.91"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,RS Components Ltd,5169382,501.20
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,RS Components Ltd,5170764,501.69
DESNZ,UKAEA,19/02/2024,Relocation Costs,Fusion,Employee Expenses,20020136,503.20
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Hilti GB Ltd,5168801,533.20
DESNZ,UKAEA,12/02/2024,Logistics and Shipping,Fusion,Clearview Imaging Limited,5169308,539.00
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,JKS UK LTD,5170835,548.00
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Labtech International Ltd,5170523,554.58
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,RS Components Ltd,5170445,572.42
DESNZ,UKAEA,05/02/2024,Research,Fusion,Conway Marsh Garrett Technologies Limited,5168674,589.16
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Anixter UK Ltd,5168759,600.63
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,RS Components Ltd,5168366,607.11
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,Hilti GB Ltd,5170079,623.84
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Underwoods Electrical Distributors,5168688,634.57
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5169104,642.84
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,S.A.F.I. LTD,5169374,646.00
