Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,23/05/2023,Consultancy - Other (per Cabinet Office definition),Property,Pink Elephant EMEA Ltd,5148967,"5,960.00"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5148968,"8,936.19"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5148969,"10,867.67"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5148970,"5,341.88"
DESNZ,UKAEA,23/05/2023,Consultancy - Other (per Cabinet Office definition),Property,Bond Global Solutions Ltd,5148971,"18,000.00"
DESNZ,UKAEA,23/05/2023,Waste Management,Other,Haywood Roto Moulding Limited,5148973,"2,800.68"
DESNZ,UKAEA,23/05/2023,Communications,Property,Six1Seven Brand Strategy & Communications,5148976,"6,500.00"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5148977,"3,069.36"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5148978,"8,610.03"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5148981,"6,172.17"
DESNZ,UKAEA,23/05/2023,Professional Services,Other,Government Actuary's Department,5148982,"18,610.02"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5148983,"6,433.88"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5148984,"13,703.38"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5148985,"8,090.78"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Other,BOC Ltd,5148989,552
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5148990,"3,493.13"
DESNZ,UKAEA,23/05/2023,ICT,Fusion,Logicalis UK Limited,5148993,"16,646.85"
DESNZ,UKAEA,23/05/2023,Facilities,Fusion,Atkins Ltd,5148994,"3,607.83"
DESNZ,UKAEA,23/05/2023,Facilities,Fusion,Atkins Ltd,5148994,"10,143.07"
DESNZ,UKAEA,23/05/2023,Research,Fusion,Strathclyde University,5148995,"2,500.00"
DESNZ,UKAEA,23/05/2023,Research,Fusion,Oxford University - GBP,5148996,"2,920.08"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5148998,"4,556.25"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Other,Ind-Tech Ltd,5149000,"9,610.48"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149001,"3,270.17"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149003,700.5
DESNZ,UKAEA,23/05/2023,Facilities,Fusion,Graham Asset Management Ltd,5149004,614.59
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149005,"9,503.67"
DESNZ,UKAEA,23/05/2023,Facilities,Support Services,Engineering Analysis Services Ltd,5149006,773.85
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149007,"4,148.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,OCS Group UK Ltd,5149008,"-3,514.52"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149010,"4,772.04"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149011,"1,578.16"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149012,"10,187.54"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149013,"5,578.86"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149014,"11,857.33"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149015,"3,230.70"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Property,DWE Scientific,5149016,"4,050.00"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Other,SciMed Ltd,5149017,945
DESNZ,UKAEA,23/05/2023,Engineering Goods,Fusion,HES Sales UK Ltd,5149019,"1,477.62"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Fusion,Vacuum Furnace Engineering Ltd,5149021,"1,945.09"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149022,"7,823.45"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149024,"9,029.56"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149030,"2,816.24"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149031,"5,323.76"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149032,"6,910.15"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149033,"5,591.04"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Other,RS Components Ltd,5149034,575.32
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149035,"8,818.88"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149036,"3,943.69"
DESNZ,UKAEA,25/05/2023,Professional Services,Fusion,NRB SA,5149038,"6,682.05"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149039,"10,173.27"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149040,"16,811.55"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Property,City Electrical Factors,5149044,"1,193.77"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149046,"10,937.93"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149047,"8,088.43"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149048,"8,870.33"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149049,"9,338.67"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149050,"9,278.11"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149051,"8,935.31"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149052,"10,873.15"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149053,"13,353.81"
DESNZ,UKAEA,23/05/2023,Professional Services,Property,McBains Ltd,5149054,"1,520.19"
DESNZ,UKAEA,25/05/2023,Research,Fusion,Karlsruhe Institute Of Technology - KIT,5149055,"22,484.79"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Fusion,City Electrical Factors,5149057,"1,996.87"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149060,"4,813.59"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149061,"5,857.54"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149062,"4,568.09"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149064,"11,773.50"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Property,Edmundson Electricals Ltd,5149066,"4,755.93"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149069,"3,152.77"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149070,"4,632.72"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149071,"9,530.15"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149072,"7,878.96"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149073,"4,994.39"
DESNZ,UKAEA,23/05/2023,ICT,Property,Aztex Solutions Ltd,5149074,"5,496.67"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149076,"5,995.05"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149077,"4,280.48"
DESNZ,UKAEA,23/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149081,"2,420.43"
DESNZ,UKAEA,23/05/2023,Engineering Goods,Other,Sundry Supplier,5149082,"5,750.00"
DESNZ,UKAEA,26/05/2023,ICT,Property,Insight Direct UK Ltd,5149083,"64,073.00"
DESNZ,UKAEA,26/05/2023,ICT,Fusion,Claytex Services Ltd,5149084,"2,575.54"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149088,"3,132.70"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149089,"10,879.11"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149090,"1,014.80"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149091,"7,359.64"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149092,"6,244.55"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149093,"8,332.88"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149094,"9,088.88"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149098,"8,050.45"
DESNZ,UKAEA,26/05/2023,Construction,Property,Ameresco Ltd,5149099,"44,198.09"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149100,"4,673.07"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149101,"11,718.98"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149102,"11,281.09"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149103,"8,409.33"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149104,"5,205.42"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149105,"7,179.40"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149106,"4,451.22"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149107,"3,800.44"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149108,"3,562.06"
DESNZ,UKAEA,26/05/2023,Professional Services,Fusion,Atkins Ltd,5149109,"5,815.15"
DESNZ,UKAEA,26/05/2023,Professional Services,Fusion,Atkins Ltd,5149110,"54,383.71"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149111,"6,095.45"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149112,"7,990.66"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149113,"4,406.07"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5149114,"1,442.30"
DESNZ,UKAEA,26/05/2023,Communications,Support Services,Digipress,5149124,651.49
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149127,895
DESNZ,UKAEA,26/05/2023,Learning and Development,Support Services,"Wolfson College, Oxford",5149129,"3,535.00"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149130,976.64
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149131,"6,052.16"
DESNZ,UKAEA,26/05/2023,Logistics and Shipping,Fusion,Academia,5149132,580.18
DESNZ,UKAEA,26/05/2023,ICT,Fusion,Academia,5149132,"9,122.84"
DESNZ,UKAEA,26/05/2023,ICT,Fusion,Academia,5149132,"71,588.98"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149133,"9,701.45"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149134,"7,040.84"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149135,"9,365.88"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149138,"2,180.22"
DESNZ,UKAEA,26/05/2023,Communications,Fusion,HM Treasury T/A Government Internal Audit Service,5149139,"77,461.84"
DESNZ,UKAEA,26/05/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Perfect Circle JV,5149140,"112,586.89"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Edmundson Electricals Ltd,5149141,"5,719.00"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Property,Edmundson Electricals Ltd,5149142,"1,337.60"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149143,"6,200.79"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149144,"2,748.80"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149145,"6,946.71"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149146,"5,910.68"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149147,"3,585.68"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149148,"5,172.59"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149149,"10,580.66"
DESNZ,UKAEA,26/05/2023,Professional Services,Property,McBains Ltd,5149151,"6,415.94"
DESNZ,UKAEA,26/05/2023,Professional Services,Property,McBains Ltd,5149152,"8,155.29"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,GD Rectifiers Ltd,5149154,541.65
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149155,675.47
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swansea Materials Research & Testing Ltd. SMaRT,5149156,"1,559.00"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149157,"9,506.36"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149158,"2,490.79"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149159,"4,528.37"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149162,"9,522.10"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149163,"1,143.24"
DESNZ,UKAEA,25/05/2023,Research,Other,Fabrisonic LLC,5149164,"5,698.47"
DESNZ,UKAEA,25/05/2023,Engineering Goods,Other,Fabrisonic LLC,5149164,"10,175.84"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149165,"8,882.47"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149166,"6,636.65"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149167,"8,412.53"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149168,"6,640.33"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149169,"2,636.66"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149177,"18,889.88"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Other,DMG MORI UK LIMITED,5149179,700
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,Arco Ltd,5149180,501
DESNZ,UKAEA,25/05/2023,Engineering Goods,Fusion,UJV Rez a.s,5149182,"20,915.72"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149183,"2,170.80"
DESNZ,UKAEA,26/05/2023,Research,Fusion,Sheffield Hallam University,5149184,"2,298.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,Atkins Ltd,5149185,"1,595.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,Atkins Ltd,5149185,"6,231.15"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149186,"3,735.73"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149187,"6,444.58"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149188,"7,389.58"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Lucy Electric UK Ltd,5149189,"5,194.00"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Lucy Electric UK Ltd,5149189,"5,194.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,Engineering Analysis Services Ltd,5149190,"6,903.12"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149191,"9,595.82"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149192,"4,382.42"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Swagelok London,5149193,684
DESNZ,UKAEA,26/05/2023,Other External Costs,Fusion,Environment Agency,5149194,"4,247.00"
DESNZ,UKAEA,26/05/2023,Operational Goods,Fusion,Respirex International Ltd,5149195,"9,695.00"
DESNZ,UKAEA,26/05/2023,Facilities,Property,Dyaco Uk Ltd,5149197,616
DESNZ,UKAEA,26/05/2023,ICT,Support Services,Akhter Computers Limited,5149200,"25,104.22"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149202,"3,825.76"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149204,"8,701.49"
DESNZ,UKAEA,26/05/2023,Learning and Development,Other,High Temperature Material Systems,5149205,"3,000.00"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,IMES International Ltd.,5149206,"3,195.00"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149208,"6,072.90"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149210,"8,594.79"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149211,"10,071.33"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149212,"6,672.30"
DESNZ,UKAEA,26/05/2023,Facilities,Property,Securitas Security Services,5149213,"10,228.85"
DESNZ,UKAEA,26/05/2023,Facilities,Property,Securitas Security Services,5149214,"7,143.15"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149217,"10,129.73"
DESNZ,UKAEA,26/05/2023,Research,Other,Full Matrix Ltd,5149218,"7,964.10"
DESNZ,UKAEA,26/05/2023,Research,Other,Full Matrix Ltd,5149218,"39,820.48"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Feedwater Ltd,5149219,704.41
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,Feedwater Ltd,5149220,882.3
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149221,"8,821.35"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149222,"10,499.63"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Other,RS Components Ltd,5149233,702.72
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149235,"11,925.25"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149236,"2,661.36"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149239,"9,573.87"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149240,"6,701.63"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149241,"8,722.25"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149242,"2,874.48"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149243,"2,897.08"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149244,"3,059.37"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149245,"2,909.66"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149246,"1,642.59"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149248,"5,190.58"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149249,"2,500.92"
DESNZ,UKAEA,26/05/2023,Construction,Property,McLaughlin & Harvey Ltd - PBA: Offices,5149251,"2,726,777.96"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149252,"8,710.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,OCS Group UK Ltd,5149254,"1,352.87"
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149254,610
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149254,"1,763.00"
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,OCS Group UK Ltd,5149255,"3,420.21"
DESNZ,UKAEA,26/05/2023,Research,Fusion,Atkins Ltd,5149258,"33,164.70"
DESNZ,UKAEA,26/05/2023,Professional Services,Fusion,Environment Agency,5149259,"8,866.00"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149260,"9,727.59"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149263,957.98
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149264,"1,762.95"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149265,"3,769.50"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149266,"4,265.63"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149267,"3,242.34"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149286,"5,706.16"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149287,"2,574.72"
DESNZ,UKAEA,26/05/2023,Engineering Goods,Fusion,BOC Ltd,5149288,"1,131.96"
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149290,707.69
DESNZ,UKAEA,26/05/2023,Facilities,Fusion,OCS Group UK Ltd,5149291,"3,029.43"
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149291,"1,009.81"
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149291,"2,692.83"
DESNZ,UKAEA,26/05/2023,Facilities,Property,OCS Group UK Ltd,5149292,"5,416.02"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5149294,"2,532.15"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149295,"2,399.05"
DESNZ,UKAEA,26/05/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5149298,"12,165.20"
DESNZ,UKAEA,26/05/2023,ICT,Fusion,Snelling Business Systems Limited,5149299,"6,590.00"
DESNZ,UKAEA,26/05/2023,Communications,Support Services,Digipress,5149301,565
DESNZ,UKAEA,26/05/2023,Communications,Support Services,Digipress,5149302,545
DESNZ,UKAEA,26/05/2023,ICT,Property,Snelling Business Systems Limited,5149303,"51,208.00"
